run,celltype,logFC,logCPM,LR,PValue,adj_pval,name,p_val_adj
AD_pathology_rand36,Oli,-0.643967566205982,6.55487880977245,17.3412284163088,3.12336543427107e-05,0.0151403188635139,CDKN1B,0.0151403188635139
AD_pathology_rand36,Oli,-1.69471916353598,2.97543284104108,13.6794042806938,0.000216819377859078,0.0461201919128491,H3F3C,0.0461201919128491
AD_pathology_rand36,Oli,-0.661604819413859,6.30229578804428,17.7855008111904,2.47260340180458e-05,0.0139816219924517,CNTN1,0.0139816219924517
AD_pathology_rand36,Oli,-1.08379809393403,8.34128538463159,23.2919629804495,1.39180377646614e-06,0.00473686497282487,SLC38A2,0.00473686497282487
AD_pathology_rand36,Oli,-0.816252841635459,6.8286417791902,17.0228197684109,3.69332653310074e-05,0.0169863074631825,METTL7A,0.0169863074631825
AD_pathology_rand36,Oli,-0.489380399012773,6.47075335938415,13.538470090879,0.000233722840343714,0.0485031899284022,RAB5B,0.0485031899284022
AD_pathology_rand36,Oli,-0.608686128370127,7.49031803525359,17.6001696565095,2.72564029752383e-05,0.0144944440446759,PTGES3,0.0144944440446759
AD_pathology_rand36,Oli,-0.862126754262365,6.38414994901813,16.1109302398277,5.97382588823559e-05,0.0220992598130663,HSPH1,0.0220992598130663
AD_pathology_rand36,Oli,-1.00402025530164,5.39336819430036,18.0808089678346,2.11724698617687e-05,0.0133441451717673,KCTD4,0.0133441451717673
AD_pathology_rand36,Oli,-0.458214635514528,6.90857649193389,14.1908737478406,0.000165169663581599,0.0401527452166866,IRS2,0.0401527452166866
AD_pathology_rand36,Oli,-0.391689306489614,8.51762789862853,14.518572920968,0.00013878449569013,0.0360684219849938,KTN1,0.0360684219849938
AD_pathology_rand36,Oli,0.619509179693597,4.92258673139178,13.8706684309681,0.000195831030290339,0.0438481137164565,PTPN21,0.0438481137164565
AD_pathology_rand36,Oli,-0.513496549699813,6.95006545802757,17.9947197429491,2.21518567838939e-05,0.0134627909604115,PAPOLA,0.0134627909604115
AD_pathology_rand36,Oli,-0.63645979923274,7.65672855244224,13.8307103887008,0.000200039730201502,0.044208780374532,SERF2,0.044208780374532
AD_pathology_rand36,Oli,-1.00359429129471,9.66092873302701,16.4276765628591,5.05418658976651e-05,0.0200016495809434,LINGO1,0.0200016495809434
AD_pathology_rand36,Oli,0.689396400402896,7.52151762865413,17.7290707117922,2.54704284989131e-05,0.0139816219924517,SEC14L5,0.0139816219924517
AD_pathology_rand36,Oli,0.524273922230912,8.30335710651168,14.8540705018743,0.000116157120230749,0.0329440952494443,SNX29,0.0329440952494443
AD_pathology_rand36,Oli,-0.493093204753881,9.77224702947807,26.2993637360439,2.92384985236512e-07,0.00135839658005469,GPRC5B,0.00135839658005469
AD_pathology_rand36,Oli,-1.15342443344001,7.58355252523649,19.9179288704843,8.08386607893472e-06,0.00809194994501366,MT3,0.00809194994501366
AD_pathology_rand36,Oli,1.138394496278,4.38655413421104,18.1372680563406,2.05539058800958e-05,0.0133441451717673,RP11-403P17.5,0.0133441451717673
AD_pathology_rand36,Oli,-0.792498627130398,6.54756170158844,17.337546833583,3.12942201678217e-05,0.0151403188635139,PFN1,0.0151403188635139
AD_pathology_rand36,Oli,-1.26733225450532,5.21249871940336,20.9074832659579,4.82007909293475e-06,0.00630948353265158,TRIM47,0.00630948353265158
AD_pathology_rand36,Oli,-0.838450094403259,5.85787927934858,16.8149118620668,4.1208216013606e-05,0.0180789844886419,DCXR,0.0180789844886419
AD_pathology_rand36,Oli,-0.774193184306268,4.3888052969566,13.6924271648235,0.000215320996490642,0.0461201919128491,CENPB,0.0461201919128491
AD_pathology_rand36,Oli,0.621418339988788,8.06925398970249,16.7441031984009,4.27749985470658e-05,0.0181779822709312,TP53TG5,0.0181779822709312
AD_pathology_rand36,Oli,-0.85446782093239,5.15936899195745,19.6563917995124,9.26927270353677e-06,0.00876306742200474,ZNF358,0.00876306742200474
AD_pathology_rand36,Oli,-0.922777244230682,6.20185917379672,19.2995720148666,1.11731391614148e-05,0.0100070162689366,RPS28,0.0100070162689366
AD_pathology_rand36,Oli,-0.798362745457386,5.97474704121199,13.7215257442448,0.000212010574551063,0.0461201919128491,DNAJB1,0.0461201919128491
AD_pathology_rand36,Oli,0.971703528096662,4.15453513365821,14.0935471240545,0.000173939483059146,0.0416368149804654,WDR88,0.0416368149804654
AD_pathology_rand36,Oli,-0.824886777895333,4.49591697644243,14.5605267879274,0.000135728219364323,0.0360684219849938,CNOT3,0.0360684219849938
AD_pathology_rand36,Oli,-0.504865295121034,8.1834961360175,14.9199845493397,0.000112168435978246,0.0329440952494443,RPL28,0.0329440952494443
AD_pathology_rand36,Oli,-0.462798247679203,9.19570158694219,15.5361801838888,8.09411773175243e-05,0.0264880002771598,SUN2,0.0264880002771598
AD_pathology_rand36,Oli,-0.717412558090995,6.60728952907593,14.8138410783448,0.000118661390636265,0.0331026374501201,ATF4,0.0331026374501201
AD_pathology_rand36,Oli,0.611517798566013,8.34181932188027,18.8878334809254,1.38634030463225e-05,0.0106508924318027,EVA1C,0.0106508924318027
AD_pathology_rand36,In,-3.19971634284219,2.33480658626516,16.7915860024559,4.17178691820562e-05,0.04008160164636,HSPA6,0.04008160164636
AD_pathology_rand36,In,-1.92936727341414,7.52255415201065,26.2560335732809,2.99019148235502e-07,0.00103424742991695,MTRNR2L12,0.00103424742991695
AD_pathology_rand36,In,-1.81651717475676,10.3292079566279,32.6419396073875,1.10797948409587e-08,9.58069859897696e-05,RASGEF1B,9.58069859897696e-05
AD_pathology_rand36,In,1.30991775947802,3.08399232812938,17.9377570110704,2.28247864149034e-05,0.0281951325899529,HPGD,0.0281951325899529
AD_pathology_rand36,In,-1.43193961238374,9.48226295074739,20.7709805955734,5.17613779471166e-06,0.00813782972924941,DHFR,0.00813782972924941
AD_pathology_rand36,In,-2.82747689191555,4.18912990740106,16.3567032468159,5.24702506360584e-05,0.0453710257249997,EGR1,0.0453710257249997
AD_pathology_rand36,In,-2.10105671401402,2.84258564313505,21.960823209047,2.78273139537229e-06,0.00534717297239649,CYP39A1,0.00534717297239649
AD_pathology_rand36,In,0.417519503020046,7.21213994852486,17.1118747243197,3.52412736136634e-05,0.0358507403455703,ZKSCAN1,0.0358507403455703
AD_pathology_rand36,In,-2.25049346509302,2.46965939323247,19.8916467450315,8.19576489255356e-06,0.0118114631709851,SAP25,0.0118114631709851
AD_pathology_rand36,In,-1.97171252894395,9.42063025160306,31.1727856988815,2.36052239684051e-08,0.000136076247769866,SLC26A3,0.000136076247769866
AD_pathology_rand36,In,-0.372890952154632,6.09657709310506,16.5916253451428,4.63552625035198e-05,0.0421930478808353,SMARCD3,0.0421930478808353
AD_pathology_rand36,In,-0.918808242575375,5.58482640686054,22.0067986696283,2.71686388252623e-06,0.00534717297239649,PDZD4,0.00534717297239649
AD_pathology_rand36,In,-2.57239699431939,6.77644792567173,38.4161216875144,5.71582567481461e-10,9.88494892202438e-06,MTRNR2L8,9.88494892202438e-06
AD_pathology_rand36,In,0.709302211196777,4.03677145017609,16.1211925268132,5.94154339701347e-05,0.0489300245275957,VWCE,0.0489300245275957
AD_pathology_rand36,In,1.61732636546338,2.7952993009179,17.9512441729626,2.26636227715199e-05,0.0281951325899529,ITIH2,0.0281951325899529
AD_pathology_rand36,In,0.847460297478984,3.73217012982832,17.4582532843178,2.93686458925172e-05,0.0317438351290745,DNAH10,0.0317438351290745
AD_pathology_rand36,In,-3.77751138554266,3.91882501056561,20.8052136066681,5.08443644739808e-06,0.00813782972924941,FOS,0.00813782972924941
AD_pathology_rand36,In,-1.30848876292521,9.89385875724837,24.5083225865065,7.39895513589609e-07,0.00182796471600267,LINGO1,0.00182796471600267
AD_pathology_rand36,In,-1.41338335565295,7.32974226835432,30.1206281097897,4.05989690763501e-08,0.0001755296428016,SMAD2,0.0001755296428016
AD_pathology_rand36,In,-1.22209852570336,5.77649731244329,25.3301964673679,4.83086602876291e-07,0.0013924166183571,EEF1A2,0.0013924166183571
AD_pathology_rand36,In,-3.93738520633178,3.35678822753927,17.6443260044061,2.6630855938716e-05,0.0307036015069436,FOSB,0.0307036015069436
AD_pathology_rand36,Mic,1.57498819682314,7.17009947512676,15.1077927775132,0.000101543250542778,0.0349105695366071,ISG15,0.0349105695366071
AD_pathology_rand36,Mic,-1.01239074395625,9.16837693079335,23.0101826544307,1.61145607683316e-06,0.00173478215888525,C1QC,0.00173478215888525
AD_pathology_rand36,Mic,1.91531484052665,7.38216060367484,26.3545494860905,2.84148809979818e-07,0.000488451804355306,RUNX3,0.000488451804355306
AD_pathology_rand36,Mic,-2.23061649477995,7.11046517804142,25.4549051464809,4.52844815561637e-07,0.000649640539473843,NEXN,0.000649640539473843
AD_pathology_rand36,Mic,-2.31159586383611,6.65110758632552,15.2647753809801,9.34429010778031e-05,0.0328557982403339,TNFSF4,0.0328557982403339
AD_pathology_rand36,Mic,-2.30049622834158,6.78310954585998,16.5743647446568,4.67790853706851e-05,0.0190452428886808,CHI3L1,0.0190452428886808
AD_pathology_rand36,Mic,-1.93192676773853,7.03421935135879,17.7747410145052,2.48662647379208e-05,0.0120220619300116,LTBP1,0.0120220619300116
AD_pathology_rand36,Mic,1.40357302064334,7.45030292490007,16.2382740657953,5.58542143901406e-05,0.0221569372007658,AFF3,0.0221569372007658
AD_pathology_rand36,Mic,1.37232904139897,9.24937036181971,39.6538396961933,3.03208000775553e-10,2.34546548999929e-06,TMEM163,2.34546548999929e-06
AD_pathology_rand36,Mic,1.5102667809653,7.66000022423291,22.2974500653049,2.33516487250356e-06,0.00200707420791681,STAT4,0.00200707420791681
AD_pathology_rand36,Mic,-2.5911337881304,6.69196935520656,19.1671745925576,1.1975511787011e-05,0.00771971428570199,SDPR,0.00771971428570199
AD_pathology_rand36,Mic,1.21834026119478,7.97651879982728,18.8697435968616,1.39954971992799e-05,0.00843427797955039,STK17B,0.00843427797955039
AD_pathology_rand36,Mic,1.06964719694904,9.03033229245744,23.3823181810823,1.32793567424111e-06,0.00171204106801536,SLC11A1,0.00171204106801536
AD_pathology_rand36,Mic,-1.02185029073052,8.03460706359041,14.6809339955616,0.00012732777562025,0.0402017962575692,ARMC9,0.0402017962575692
AD_pathology_rand36,Mic,1.73086821877865,7.42477681994074,22.9807332603725,1.63633144027089e-06,0.00173478215888525,CD96,0.00173478215888525
AD_pathology_rand36,Mic,-2.03889372563971,6.85602622224288,14.8174890006726,0.000118432085197245,0.0398317997844909,IGF2BP2,0.0398317997844909
AD_pathology_rand36,Mic,-3.373781016221,6.8493280558269,34.7486851530127,3.75131975941423e-09,1.16073335995795e-05,PF4,1.16073335995795e-05
AD_pathology_rand36,Mic,-3.68982911795966,6.93410467136299,43.6327961414971,3.96144325867979e-11,6.1287488655035e-07,PPBP,6.1287488655035e-07
AD_pathology_rand36,Mic,-0.811437825738772,9.88009885669313,16.8867578933165,3.96774239375868e-05,0.0170513729371779,RASGEF1B,0.0170513729371779
AD_pathology_rand36,Mic,-0.802697033036351,11.1407221062859,18.6078383126192,1.60559032718774e-05,0.00920003257478577,SPP1,0.00920003257478577
AD_pathology_rand36,Mic,-2.43865399473701,6.74364821361512,17.0660340624256,3.61022566990606e-05,0.016427588629152,EGF,0.016427588629152
AD_pathology_rand36,Mic,2.08154929749036,7.1283592850218,22.6482683306585,1.94535468092833e-06,0.00180094630288877,DDX60,0.00180094630288877
AD_pathology_rand36,Mic,0.897177673242753,8.82968344789859,15.5447840662792,8.05736413444917e-05,0.0296798763152531,ACSL1,0.0296798763152531
AD_pathology_rand36,Mic,-2.24878956176226,6.78338202198397,15.6432876083575,7.64835702474415e-05,0.0288604223243456,ELOVL7,0.0288604223243456
AD_pathology_rand36,Mic,1.56067621634348,7.32474652431952,17.4198989438777,2.99672270874052e-05,0.0140491809172499,ITK,0.0140491809172499
AD_pathology_rand36,Mic,2.27659511819916,6.87879006754921,17.8149556998091,2.43462045860945e-05,0.0120220619300116,SLC16A10,0.0120220619300116
AD_pathology_rand36,Mic,1.01839516194377,8.84366904169281,20.4067841540296,6.26074568797587e-06,0.0044027271153943,SYTL3,0.0044027271153943
AD_pathology_rand36,Mic,1.30230081543039,8.26226219394214,25.4167115402871,4.61899420477815e-07,0.000649640539473843,NAMPT,0.000649640539473843
AD_pathology_rand36,Mic,-0.942297832976107,8.81736094650208,17.9507113871237,2.26699675050686e-05,0.0120220619300116,SLC26A3,0.0120220619300116
AD_pathology_rand36,Mic,-0.875057579127187,9.14206603563669,16.9870686499856,3.76352730660855e-05,0.0166358659887259,VSIG4,0.0166358659887259
AD_pathology_rand36,Mic,-3.46815380203012,6.87316597225261,37.2720705125749,1.02745583620836e-09,5.2985897473265e-06,PKHD1L1,5.2985897473265e-06
AD_pathology_rand36,Mic,-0.994215045785302,8.64242090647831,18.845522871185,1.41743408615028e-05,0.00843427797955039,CD81,0.00843427797955039
AD_pathology_rand36,Mic,-1.81731643260187,6.95195422780481,14.6819493245254,0.000127259211336282,0.0402017962575692,CDK2AP2,0.0402017962575692
AD_pathology_rand36,Mic,0.989294196298451,8.65314267759165,17.7876628231445,2.46979528760444e-05,0.0120220619300116,MAP3K8,0.0120220619300116
AD_pathology_rand36,Mic,-2.85562919586131,6.99783934028553,31.6652474373238,1.83170810296836e-08,4.72305934350391e-05,ACRBP,4.72305934350391e-05
AD_pathology_rand36,Mic,-3.42327602273998,6.86173356259662,36.0393750024248,1.9337029978241e-09,7.47907976983414e-06,CLEC1B,7.47907976983414e-06
AD_pathology_rand36,Mic,-2.56810917929968,7.04984451054143,29.2569691067764,6.33878321652548e-08,0.000140096164489808,PDE3A,0.000140096164489808
AD_pathology_rand36,Mic,1.85078216487173,7.27395215483449,22.0098469231859,2.71255245436158e-06,0.00220873152744358,GZMB,0.00220873152744358
AD_pathology_rand36,Mic,-0.831819035004097,9.20730583752151,15.391875283617,8.73631202854639e-05,0.0314324379985212,RPLP1,0.0314324379985212
AD_pathology_rand36,Mic,-1.15850105200171,8.26747796680707,20.8929696700077,4.8567383902463e-06,0.00357802855407146,RPS17,0.00357802855407146
AD_pathology_rand36,Mic,-0.927949257644191,9.75169126356583,21.4258828770878,3.67772837616508e-06,0.0028449067853825,RPL13,0.0028449067853825
AD_pathology_rand36,Mic,0.896506856860994,8.52288135300288,14.7049382260798,0.00012571669965289,0.0402017962575692,XAF1,0.0402017962575692
AD_pathology_rand36,Mic,1.96311975947439,6.98377638581767,16.6269855712095,4.54990315827351e-05,0.0190247437193647,SLFN5,0.0190247437193647
AD_pathology_rand36,Mic,-1.00556227458046,8.03786202298246,14.2812262719391,0.000157427197940865,0.0487111235868625,RPL27,0.0487111235868625
AD_pathology_rand36,Mic,-2.81500026638661,6.72973883949413,22.9278539413787,1.68196835261319e-06,0.00173478215888525,ITGA2B,0.00173478215888525
AD_pathology_rand36,Mic,-2.15462085740858,6.75800382288182,14.2223132848501,0.000162432984877841,0.0492745237067664,ACBD4,0.0492745237067664
AD_pathology_rand36,Mic,-3.03428678261388,6.77268524883233,27.0427013344327,1.99010222256401e-07,0.000384860893566098,TUBB1,0.000384860893566098
AD_pathology_rand36,Mic,-1.2037122314274,7.85945234221369,18.1498141392421,2.04189356156064e-05,0.0112821911753231,RPS28,0.0112821911753231
AD_pathology_rand36,Mic,-1.1842410190847,8.06268751115834,19.8337940401406,8.44758837191687e-06,0.00568228868269243,APOC1,0.00568228868269243
AD_pathology_rand36,Mic,-0.935856816895528,8.56179538136877,15.90756262809,6.65124175115748e-05,0.0257253402830393,RPL18,0.0257253402830393
AD_pathology_rand36,Mic,1.46864480355077,7.73102369939684,22.6153866102288,1.9789339505597e-06,0.00180094630288877,MX2,0.00180094630288877
AD_pathology_rand36,Opc,1.66660386045994,6.44984558596288,27.3126821390651,1.73072538761176e-07,0.000814283771832761,ISG15,0.000814283771832761
AD_pathology_rand36,Opc,1.33981898695005,7.12305366398974,25.7820673438462,3.82223313211201e-07,0.00104601780048799,IFI6,0.00104601780048799
AD_pathology_rand36,Opc,-1.02857739400039,9.59550827351806,26.3345569686615,2.87105372288499e-07,0.000942854042595432,RASGEF1B,0.000942854042595432
AD_pathology_rand36,Opc,-2.17541738102901,6.54265598669617,43.5326457062099,4.16945395280018e-11,6.8462433904979e-07,HSPA1A,6.8462433904979e-07
AD_pathology_rand36,Opc,-1.84708760156273,5.34280025126762,17.905556397112,2.32142367596189e-05,0.0381177767592943,HSPA1B,0.0381177767592943
AD_pathology_rand36,Opc,-1.17973870008141,8.43076093212227,24.9763007435353,5.80393573825576e-07,0.00136143749745942,SLC26A3,0.00136143749745942
AD_pathology_rand36,Opc,-1.05594254545878,6.49436249127765,22.4724005296864,2.13184762129156e-06,0.00437561724270092,CD163L1,0.00437561724270092
AD_pathology_rand36,Opc,-0.969846973980529,9.53939887767679,27.0489895296216,1.98363890824059e-07,0.000814283771832761,LINGO1,0.000814283771832761
AD_pathology_rand36,Opc,-0.751524850225948,8.7964077962453,19.6091259169337,9.50142819867609e-06,0.0173348278913624,MT3,0.0173348278913624
AD_pathology_rand36,Opc,-0.783758488021135,9.65290960650145,31.7287931508905,1.77274421949566e-08,0.000145542300420594,OLIG1,0.000145542300420594
AD_pathology_rand36,Ast,-0.707456893072287,7.76300483716807,21.7174850524753,3.15898819949822e-06,0.0104707822860568,HP1BP3,0.0104707822860568
AD_pathology_rand36,Ast,-1.21676354227448,7.18213319127708,21.1927313341172,4.15336692049272e-06,0.011472291662221,RNF19B,0.011472291662221
AD_pathology_rand36,Ast,2.2483338336451,5.46526378963836,19.5613995925543,9.74176983858762e-06,0.0188048652740107,IFI44L,0.0188048652740107
AD_pathology_rand36,Ast,-1.20922664449703,9.89779903049845,24.1242216298009,9.03171016737155e-07,0.0104707822860568,RASGEF1B,0.0104707822860568
AD_pathology_rand36,Ast,-1.32340348766629,6.94652136389415,23.3197762070359,1.37182231165043e-06,0.0104707822860568,DHFR,0.0104707822860568
AD_pathology_rand36,Ast,-1.4372275807321,8.12090155790249,19.8282554764869,8.47210058262093e-06,0.0188048652740107,HSPA1A,0.0188048652740107
AD_pathology_rand36,Ast,-1.46493623923961,6.79499982564324,18.614336006869,1.60012724855819e-05,0.0261089969383843,HSPA1B,0.0261089969383843
AD_pathology_rand36,Ast,-1.32026017472135,8.86329157940709,22.3917632560748,2.22325444804372e-06,0.0104707822860568,SLC26A3,0.0104707822860568
AD_pathology_rand36,Ast,-1.28912224469687,5.8558493671751,18.2965702234059,1.89047223351603e-05,0.0261089969383843,ZNF703,0.0261089969383843
AD_pathology_rand36,Ast,-0.698594381614411,8.82456151254834,19.4713455840342,1.02120187935857e-05,0.0188048652740107,SLC39A12,0.0188048652740107
AD_pathology_rand36,Ast,-1.37946342528378,6.85056481793973,17.7469012689911,2.52328157583949e-05,0.0309144139739332,SLC38A2,0.0309144139739332
AD_pathology_rand36,Ast,-1.12477797899476,9.75659865860196,21.9525120336534,2.79480841710797e-06,0.0104707822860568,LINGO1,0.0104707822860568
AD_pathology_rand36,Ast,-0.971659192286015,9.28072405529814,16.7247868682025,4.32127144941284e-05,0.0460871439159671,MT1E,0.0460871439159671
AD_pathology_rand36,Ast,-1.1163105640307,5.86368940905885,17.68154002112,2.61148733261971e-05,0.0309144139739332,MAF,0.0309144139739332
AD_pathology_rand36,Ast,1.8118417402047,5.918163357987,18.31234174207,1.87488588756165e-05,0.0261089969383843,GADD45B,0.0261089969383843
AD_pathology_rand36,Ast,-1.00542503338275,7.00778322376248,16.6693667845058,4.44937128254072e-05,0.0460871439159671,MRPS6,0.0460871439159671
AD_pathology_rand37,Mic,-2.08296166445031,7.03440630697266,17.9702406885583,2.24385629152741e-05,0.0330893793718619,LTBP1,0.0330893793718619
AD_pathology_rand37,Mic,-2.58551357725429,6.68859789774617,17.8181386696491,2.43055118581299e-05,0.0330893793718619,LGALSL,0.0330893793718619
AD_pathology_rand37,Mic,-2.61700241763188,6.69216232603143,17.7145492833127,2.56656035461407e-05,0.0330893793718619,SDPR,0.0330893793718619
AD_pathology_rand37,Mic,-3.40414283069203,6.84964411702895,31.392998104913,2.10739521246643e-08,8.15087783301704e-05,PF4,8.15087783301704e-05
AD_pathology_rand37,Mic,-3.72142850639221,6.93447750100758,38.930660798522,4.39129066187325e-10,6.7937657829841e-06,PPBP,6.7937657829841e-06
AD_pathology_rand37,Mic,-2.91024690119036,6.7438305016838,22.3054942551822,2.32540323255875e-06,0.00513947334441662,EGF,0.00513947334441662
AD_pathology_rand37,Mic,1.17396886875499,8.36470805423943,17.8897522382727,2.34078158327371e-05,0.0330893793718619,PDK4,0.0330893793718619
AD_pathology_rand37,Mic,-2.67350496519505,6.87347765463008,20.886988846892,4.87192639899349e-06,0.00942169666485353,PKHD1L1,0.00942169666485353
AD_pathology_rand37,Mic,-3.15303673147972,6.99817971864285,32.4907138687467,1.19763427296505e-08,6.17619994568074e-05,ACRBP,6.17619994568074e-05
AD_pathology_rand37,Mic,-3.45389671600428,6.86205836371728,32.499134801232,1.19245606291354e-08,6.17619994568074e-05,CLEC1B,6.17619994568074e-05
AD_pathology_rand37,Mic,-2.56442897568423,7.04989598885886,25.6548795931083,4.0826183982324e-07,0.00126324378478107,PDE3A,0.00126324378478107
AD_pathology_rand37,Mic,-3.06287187703737,6.77294413064954,24.7141847277652,6.64929902676222e-07,0.00171452175405064,TUBB1,0.00171452175405064
AD_pathology_rand38,Mic,-1.5308725512966,7.36568386030827,17.6825171316188,2.61014616213746e-05,0.0367105193403896,AGBL4,0.0367105193403896
AD_pathology_rand38,Mic,-2.12076166792503,7.03434740051012,18.1281528059032,2.06525292158385e-05,0.0319515279498237,LTBP1,0.0319515279498237
AD_pathology_rand38,Mic,-2.55569529727459,6.69210092223392,16.6961452643477,4.38700479123114e-05,0.0484795365179549,SDPR,0.0484795365179549
AD_pathology_rand38,Mic,-3.33999285337526,6.84954368878514,29.7107093961845,5.01569631512178e-08,0.000209973523667708,PF4,0.000209973523667708
AD_pathology_rand38,Mic,-3.65736273042695,6.93435913393259,36.9072734746374,1.23882934174989e-09,1.91659287462125e-05,PPBP,1.91659287462125e-05
AD_pathology_rand38,Mic,0.861525262302349,11.1401399165989,16.9142856772444,3.91061644138699e-05,0.0465393438189985,SPP1,0.0465393438189985
AD_pathology_rand38,Mic,-2.8479981806785,6.74377259605625,21.0470848294825,4.48134139467806e-06,0.00990440467386633,EGF,0.00990440467386633
AD_pathology_rand38,Mic,1.4793941829433,8.36445611066911,29.5572827549786,5.42882874197423e-08,0.000209973523667708,PDK4,0.000209973523667708
AD_pathology_rand38,Mic,1.20130774791002,8.26188474104822,19.9030240535305,8.14713522457791e-06,0.0157555411324306,NAMPT,0.0157555411324306
AD_pathology_rand38,Mic,-2.5801532079329,6.87337869238499,19.2966257947117,1.11903931342087e-05,0.0192362857977048,PKHD1L1,0.0192362857977048
AD_pathology_rand38,Mic,-2.71587677579761,6.99807162740667,25.0658513310393,5.54054091307286e-07,0.001714354169323,ACRBP,0.001714354169323
AD_pathology_rand38,Mic,-3.38969427246713,6.86195517069343,30.764718942315,2.91285964394841e-08,0.000209973523667708,CLEC1B,0.000209973523667708
AD_pathology_rand38,Mic,-1.66432853301922,7.30021761246827,17.507418617223,2.86188797729628e-05,0.0368968907472922,RGS6,0.0368968907472922
AD_pathology_rand38,Mic,-2.99929737216027,6.77286181234875,23.3457011256163,1.35345658563234e-06,0.00348988780605299,TUBB1,0.00348988780605299
AD_pathology_rand39,Mic,2.18898999666748,7.11051512546665,22.150502333976,2.52089998871465e-06,0.00354553124776403,NEXN,0.00354553124776403
AD_pathology_rand39,Mic,2.61282414963561,6.69213082383978,17.9680541021857,2.24643535608041e-05,0.0231697342626134,SDPR,0.0231697342626134
AD_pathology_rand39,Mic,1.68806132901884,8.10559183459822,35.0906602131238,3.14706600660452e-09,2.40677104594592e-05,PTPRG,2.40677104594592e-05
AD_pathology_rand39,Mic,3.39945344043335,6.84959261087,31.9362710415771,1.59314381398779e-08,4.92950558924101e-05,PF4,4.92950558924101e-05
AD_pathology_rand39,Mic,3.71659752172935,6.93441680634526,39.6603793917298,3.02194380360325e-10,4.67524925855459e-06,PPBP,4.67524925855459e-06
AD_pathology_rand39,Mic,-0.925138289212157,9.89116844521276,18.7392909211762,1.49862578455123e-05,0.0178347996252247,HSPA1A,0.0178347996252247
AD_pathology_rand39,Mic,3.49187432967263,6.87342690915955,34.3235511759683,4.66699834389358e-09,2.40677104594592e-05,PKHD1L1,2.40677104594592e-05
AD_pathology_rand39,Mic,-2.62649539299128,6.70779369818756,18.5111121250005,1.6891659664912e-05,0.0186664904768467,FCN1,0.0186664904768467
AD_pathology_rand39,Mic,2.62235414241585,6.99812428979361,24.926519019831,5.95575077912138e-07,0.00115176775379734,ACRBP,0.00115176775379734
AD_pathology_rand39,Mic,3.44918195270763,6.8620054410512,33.0681577115717,8.89841388375753e-09,3.44168402989032e-05,CLEC1B,3.44168402989032e-05
AD_pathology_rand39,Mic,2.55229765323018,7.04988815206129,25.9850525661569,3.44071035492306e-07,0.000887187165016912,PDE3A,0.000887187165016912
AD_pathology_rand39,Mic,2.99606251001827,6.7587242773269,24.0578765514346,9.34830786178267e-07,0.00160697412144044,THBS1,0.00160697412144044
AD_pathology_rand39,Mic,2.05126414634039,7.02153712971162,19.3871134172885,1.06724792345836e-05,0.0137594938531869,ALOX15B,0.0137594938531869
AD_pathology_rand39,Mic,-1.67916218790743,7.53410248590099,22.9617580200911,1.65256314914856e-06,0.00255668044804774,COLEC12,0.00255668044804774
AD_pathology_rand39,Mic,3.05837200085653,6.77290190552103,25.107517554619,5.42210680922243e-07,0.00115176775379734,TUBB1,0.00115176775379734
AD_pathology_rand40,Ex,0.438102651320067,4.69854743014009,11.3011238059056,0.00077460191714821,0.0218119624550756,MMP23B,0.0218119624550756
AD_pathology_rand40,Ex,-0.177142134802817,8.07914555957474,9.46850339829832,0.00209029838463155,0.03598256168183,GNB1,0.03598256168183
AD_pathology_rand40,Ex,-0.393703644093885,5.22637514470178,8.60676108633647,0.00334917365003601,0.0455133996974967,FAM213B,0.0455133996974967
AD_pathology_rand40,Ex,-0.328973601585876,6.30442811615435,8.51169433406044,0.00352871350233918,0.0465565888619784,TPRG1L,0.0465565888619784
AD_pathology_rand40,Ex,-0.29400493483989,5.94355159667833,11.7254984756989,0.000616495334737773,0.0198128562628848,RPL22,0.0198128562628848
AD_pathology_rand40,Ex,0.712361510597702,1.00198791724638,9.75613658373604,0.00178725109888113,0.033786980325407,ESPN,0.033786980325407
AD_pathology_rand40,Ex,-0.40462915785512,5.18100269761245,9.71277044900171,0.00182991944354527,0.033786980325407,KLHL21,0.033786980325407
AD_pathology_rand40,Ex,0.248500520855453,5.81686305397577,8.56163372215611,0.00343321192665411,0.0460798993253403,DNAJC11,0.0460798993253403
AD_pathology_rand40,Ex,-0.290123300974566,8.9706532041003,8.42578815205363,0.00369936257112908,0.0479922392857741,CAMTA1,0.0479922392857741
AD_pathology_rand40,Ex,0.599890683810623,2.31014860393222,10.403875078386,0.00125751144985823,0.0283790605454099,SLC2A5,0.0283790605454099
AD_pathology_rand40,Ex,-0.259646549886022,9.04840517997324,9.88030491926199,0.00167057252669228,0.0326988927346315,CLSTN1,0.0326988927346315
AD_pathology_rand40,Ex,0.693927747283409,2.64594646906321,8.53331605554244,0.00348703799391242,0.0462904942430071,MASP2,0.0462904942430071
AD_pathology_rand40,Ex,-0.354100743805851,5.40176778471214,10.1045897153386,0.00147900516215257,0.0309815393493952,SRM,0.0309815393493952
AD_pathology_rand40,Ex,1.78345687369899,-0.398938070399915,11.5326527834497,0.000683843631081875,0.0208315574376153,NPPB,0.0208315574376153
AD_pathology_rand40,Ex,0.75861173772376,1.92298014019758,10.3575865559766,0.0012894366915022,0.0288081781977544,CELA2B,0.0288081781977544
